0.05599  	-0.0265  	0.19074  	0.06224  	0.05941  	0.24499  	-0.1153  	0.19184  	0.42347  	-0.0050  	0.15619  	0.50892  	-0.1623  	-1.0052  	-0.2520  	0.61734  	0.17455  	0.16732  	0.38635  	0.05074  	0.28576  	0.30646  	0.18345  	0.45352  	0.01436  	-0.0841  	0.24031  	-1.0195  	-0.4399  	-0.1618  	-0.0134  	0.16150  	-0.0191  	-0.0185  	0.15011  	-0.2058  	0.41107  	0.24555  	-0.2673  	0.20706  	0.42104  	-0.0202  	0.06100  	0.33757  	0.06361  	-0.0260  	0.04035  	-0.0021  	0.01377  	0.04502  	-0.0061  	0.02370  	-0.0424  	0.03589  	-0.0180  	-0.0408  	-0.0231  	-0.0163  	-0.0350  	0.02418  	-0.0125  	-0.0547  	0.08365  	-0.0001  	0.10973  	0.16479  	0.06737  	-0.0152  	0.03585  	0.44315  	
0.00662  	-0.0233  	0.14711  	0.05222  	0.04505  	0.20846  	-0.1375  	0.17355  	0.40964  	-0.0211  	0.17438  	0.48361  	-0.1775  	-1.0132  	-0.2244  	0.60207  	0.17904  	0.16052  	0.37716  	0.03361  	0.30887  	0.31903  	0.19130  	0.46865  	0.01107  	-0.0807  	0.23741  	-1.0467  	-0.4622  	-0.1665  	-0.0126  	0.16865  	-0.0281  	-0.0203  	0.16011  	-0.2254  	0.43184  	0.24906  	-0.2856  	0.20559  	0.42732  	-0.0230  	0.04797  	0.33880  	0.06202  	-0.0210  	0.04002  	-0.0113  	0.00622  	0.05563  	-0.0053  	0.02394  	-0.0389  	0.03666  	-0.0208  	-0.0408  	-0.0257  	-0.0149  	-0.0310  	0.02267  	-0.0139  	-0.0483  	0.08030  	-0.0048  	0.11526  	0.16550  	0.06516  	-0.0173  	0.03383  	0.46550  	
0.01214  	-0.0316  	0.12617  	0.06281  	0.05824  	0.21697  	-0.1260  	0.16534  	0.41094  	-0.0202  	0.16149  	0.46246  	-0.1704  	-1.0185  	-0.2084  	0.58938  	0.18367  	0.15577  	0.38335  	0.04014  	0.29457  	0.32414  	0.18992  	0.47167  	0.01908  	-0.0857  	0.24830  	-1.0463  	-0.4577  	-0.1611  	-0.0156  	0.16606  	-0.0341  	-0.0188  	0.16822  	-0.2222  	0.42571  	0.24449  	-0.2811  	0.22253  	0.41813  	-0.0221  	0.04434  	0.33885  	0.06297  	-0.0221  	0.03804  	-0.0105  	0.00516  	0.05547  	-0.0023  	0.02612  	-0.0415  	0.03572  	-0.0203  	-0.0387  	-0.0248  	-0.0149  	-0.0319  	0.02058  	-0.0145  	-0.0489  	0.07946  	-0.0052  	0.11978  	0.16613  	0.06327  	-0.0192  	0.03205  	0.48489  	
0.10648  	-0.0227  	0.18565  	0.17284  	0.14108  	0.30397  	-0.0915  	0.17455  	0.38395  	-0.0457  	0.01765  	0.44864  	-0.1122  	-0.9155  	-0.1575  	0.61349  	0.15523  	0.17039  	0.39324  	0.05637  	0.22758  	0.34872  	0.12328  	0.45742  	0.10480  	-0.0979  	0.25747  	-0.9858  	-0.3617  	-0.1182  	-0.0279  	0.15276  	-0.0333  	-0.0175  	0.16813  	-0.1791  	0.35129  	0.19932  	-0.2436  	0.24776  	0.39815  	-0.0057  	0.04473  	0.34068  	0.06355  	-0.0265  	0.03495  	0.00928  	0.02214  	0.04166  	0.00421  	0.02330  	-0.0423  	0.03093  	-0.0182  	-0.0354  	-0.0215  	-0.0155  	-0.0396  	0.02578  	-0.0161  	-0.0534  	0.08578  	-0.0026  	0.12329  	0.16669  	0.06171  	-0.0208  	0.03049  	0.50132  	
0.11223  	-0.0395  	0.18293  	0.22402  	0.20422  	0.25918  	-0.0715  	0.15493  	0.37931  	-0.0188  	0.00285  	0.46188  	-0.1016  	-0.9482  	-0.2352  	0.60624  	0.10529  	0.23480  	0.37660  	0.13653  	0.11612  	0.32387  	0.03022  	0.35924  	0.11335  	-0.0874  	0.16198  	-0.8903  	-0.2262  	-0.0957  	-0.0297  	0.13926  	-0.0062  	-0.0082  	0.11273  	-0.1187  	0.27058  	0.18045  	-0.1781  	0.27152  	0.42113  	-0.0060  	0.04663  	0.34202  	0.07327  	-0.0261  	0.03758  	0.01877  	0.02804  	0.03809  	0.01385  	0.02131  	-0.0373  	0.02804  	-0.0133  	-0.0376  	-0.0157  	-0.0143  	-0.0344  	0.02703  	-0.0198  	-0.0617  	0.08219  	-0.0051  	0.12579  	0.16718  	0.06046  	-0.0221  	0.02915  	0.51478  	
0.13599  	-0.0677  	0.18894  	0.28310  	0.23961  	0.33387  	-0.0718  	0.16413  	0.37040  	-0.0099  	-0.1637  	0.35414  	-0.0359  	-0.8494  	-0.1924  	0.54170  	0.11573  	0.23053  	0.35552  	0.08854  	0.07507  	0.38412  	0.02389  	0.35706  	0.17295  	-0.1072  	0.20634  	-0.9131  	-0.1799  	-0.0449  	-0.0286  	0.14826  	-0.0390  	0.00092  	0.09740  	-0.1224  	0.25625  	0.16624  	-0.1467  	0.28248  	0.42357  	0.00447  	0.04811  	0.34963  	0.06593  	-0.0221  	0.02774  	0.03372  	0.03517  	0.03425  	0.00952  	0.02355  	-0.0399  	0.02404  	-0.0123  	-0.0351  	-0.0198  	-0.0140  	-0.0354  	0.02815  	-0.0162  	-0.0551  	0.07754  	-0.0040  	0.12727  	0.16760  	0.05954  	-0.0233  	0.02804  	0.52528  	
-0.0960  	-0.0906  	-0.0450  	0.07833  	0.13383  	0.06049  	-0.0510  	0.02731  	0.32449  	0.07664  	-0.0955  	0.33945  	-0.1068  	-0.9532  	-0.2248  	0.41629  	0.13392  	0.24991  	0.36071  	0.12348  	0.01130  	0.31095  	-0.0125  	0.36718  	0.15781  	-0.0728  	0.16923  	-0.9027  	-0.1887  	-0.0900  	-0.0384  	0.13612  	-0.0431  	-0.0089  	0.08478  	-0.0906  	0.21266  	0.17247  	-0.1772  	0.31372  	0.46598  	0.00606  	0.04964  	0.33905  	0.07197  	-0.0163  	0.03619  	0.01479  	0.02128  	0.04263  	-0.0035  	0.02629  	-0.0518  	0.03168  	-0.0190  	-0.0464  	-0.0264  	-0.0171  	-0.0296  	0.01847  	-0.0212  	-0.0611  	0.06964  	-0.0101  	0.12773  	0.16795  	0.05895  	-0.0241  	0.02716  	0.53281  	
-0.4596  	-0.2162  	-0.1650  	-0.0909  	0.10204  	-0.0869  	-0.0998  	-0.1259  	0.25468  	0.15024  	0.03063  	0.41156  	-0.2313  	-1.4017  	-0.5209  	0.49115  	0.11926  	0.30023  	0.38889  	0.20037  	-0.1799  	0.30976  	0.01771  	0.31623  	0.12615  	-0.0731  	0.02263  	-0.6363  	-0.0345  	-0.0996  	-0.0154  	0.12336  	-0.0987  	0.01502  	-0.0810  	0.02041  	0.07112  	0.15302  	-0.1435  	0.32572  	0.51513  	-0.0239  	0.04288  	0.35070  	0.06409  	-0.0281  	0.03237  	-0.0016  	0.01173  	0.03530  	0.00430  	0.02691  	-0.0430  	0.02608  	-0.0146  	-0.0612  	-0.0071  	-0.0104  	-0.0279  	0.01416  	-0.0188  	-0.0693  	0.08639  	0.00078  	0.12630  	0.16949  	0.05929  	-0.0240  	0.02591  	0.54157  	
-0.3678  	-0.1946  	-0.1255  	-0.0184  	0.14252  	-0.0276  	-0.1544  	-0.0762  	0.27757  	0.10470  	-0.0151  	0.47393  	-0.2217  	-1.3614  	-0.5000  	0.51905  	0.13937  	0.28069  	0.38575  	0.21227  	-0.1483  	0.31399  	0.07171  	0.33023  	0.06200  	-0.0549  	0.00390  	-0.6603  	-0.1015  	-0.1241  	-0.0130  	0.11866  	-0.0794  	0.01308  	-0.0501  	-0.0128  	0.10883  	0.15143  	-0.1669  	0.32115  	0.50140  	-0.0201  	0.05202  	0.36070  	0.06752  	-0.0337  	0.03899  	-0.0034  	0.00888  	0.04660  	0.00709  	0.02040  	-0.0439  	0.02763  	-0.0204  	-0.0592  	-0.0099  	-0.0126  	-0.0286  	0.01631  	-0.0296  	-0.0683  	0.07913  	-0.0002  	0.12349  	0.17088  	0.06001  	-0.0243  	0.02591  	0.53892  	
-0.3566  	-0.1775  	-0.0847  	-0.0591  	0.10529  	0.00523  	-0.1424  	-0.0397  	0.32963  	0.15347  	-0.0571  	0.49530  	-0.1327  	-1.2932  	-0.5076  	0.53972  	0.14455  	0.31352  	0.39596  	0.22847  	-0.1539  	0.29677  	0.07985  	0.31217  	0.03342  	-0.0423  	-0.0398  	-0.6697  	-0.1160  	-0.1696  	0.03068  	0.10722  	-0.0326  	0.01145  	-0.0712  	-0.0549  	0.07599  	0.13970  	-0.1481  	0.32230  	0.53512  	-0.0380  	0.07076  	0.34139  	0.06712  	-0.0311  	0.05265  	0.00712  	0.00828  	0.04278  	0.00404  	0.02075  	-0.0435  	0.01740  	-0.0249  	-0.0585  	-0.0147  	-0.0110  	-0.0308  	0.01558  	-0.0150  	-0.0630  	0.08150  	0.00269  	0.12063  	0.17061  	0.06044  	-0.0247  	0.02667  	0.53755  	
